repeat,fold,model,n,auc,within_site_auc,ap,balanced_accuracy,brier
5,2,full_fusion_mlp,121,0.7551820728291316,0.7099767981438516,0.6947575580206521,0.6788515406162465,0.23127015056220626
5,2,full_fusion_structural_mlp,121,0.7551820728291316,0.7099767981438516,0.6947575580206521,0.6788515406162465,0.23127015056220626
5,2,full_fusion_tiv_mlp,121,0.7380952380952381,0.6844547563805105,0.6735044546472323,0.6913165266106442,0.23228943047923706
5,2,image_fusion_lr,121,0.7120448179271709,0.693735498839907,0.6117940645102201,0.692296918767507,0.21487607532270478
5,2,image_fusion_mlp,121,0.7095238095238096,0.6937354988399071,0.621291074505871,0.6949579831932773,0.2154993561118106
5,2,structural_lr,121,0.7025210084033614,0.6821345707656613,0.6302808651640742,0.665546218487395,0.22154500672723773
5,2,structural_mlp,121,0.7011204481792717,0.6774941995359629,0.6019830339675896,0.6485994397759103,0.2687775596139159
5,2,structural_tiv_lr,121,0.7008403361344538,0.6809744779582366,0.6287744797351781,0.6726890756302522,0.2213593657318047
5,2,tangent_lr,121,0.6215686274509804,0.6044083526682135,0.543736231743281,0.5771708683473389,0.24146689956229528
5,2,tangent_mlp,121,0.6336134453781513,0.6125290023201856,0.5595858808719355,0.5761904761904761,0.24378104111547477
5,2,tiv_lr,121,0.3700280112044818,0.3654292343387471,0.3600371618502858,0.430952380952381,0.25091484024175625
5,3,full_covariates_lr,114,0.7298474945533768,0.7037533512064341,0.7466706438951531,0.6251167133520075,0.2176225341939473
5,3,full_covariates_tiv_lr,114,0.7173980703392469,0.6849865951742627,0.7271471685194868,0.6171802054154996,0.21980449655170686
5,3,full_functional_lr,114,0.7289137877373171,0.6876675603217158,0.7316067282244938,0.6489262371615313,0.21502998259776787
5,3,full_functional_mlp,114,0.7298474945533768,0.7037533512064341,0.7466706438951531,0.6251167133520075,0.2176225341939473
5,3,full_functional_tiv_mlp,114,0.7173980703392469,0.6849865951742627,0.7271471685194868,0.6171802054154996,0.21980449655170686
5,3,full_fusion_lr,114,0.6956115779645191,0.6997319034852545,0.6915454471490518,0.5798319327731092,0.2869581368826702
5,3,full_fusion_mlp,114,0.7099284158107688,0.7091152815013405,0.7100806291799826,0.6549953314659197,0.21649862120496297
5,3,full_fusion_structural_mlp,114,0.6713352007469655,0.6340482573726541,0.6549414756626905,0.6255835667600373,0.2627936990777212
5,3,full_fusion_tiv_mlp,114,0.706504824151883,0.7064343163538874,0.7021187443483329,0.6629318394024276,0.2180002224656364
5,3,image_fusion_lr,114,0.6647992530345471,0.6554959785522788,0.6171734908045561,0.5877684407096172,0.35866153705171466
5,3,image_fusion_mlp,114,0.6647992530345471,0.6554959785522788,0.6171734908045561,0.5877684407096172,0.35866153705171466
5,3,structural_lr,114,0.6647992530345471,0.6554959785522788,0.6171734908045561,0.5877684407096172,0.35866153705171466
5,3,structural_mlp,114,0.6458138811079989,0.613941018766756,0.6249744895869004,0.6176470588235294,0.31495314389278456
5,3,structural_tiv_lr,114,0.658574540927482,0.6581769436997318,0.6274314591462212,0.5816993464052287,0.36278523878688046
5,3,tangent_lr,114,0.6342981637099285,0.561662198391421,0.5813145652908653,0.611577964519141,0.2366751873616647
5,3,tangent_mlp,114,0.639900404606287,0.561662198391421,0.5755305621174207,0.6251167133520075,0.23653088273188705
5,3,tiv_lr,114,0.4391534391534392,0.4571045576407507,0.3962240458604725,0.45798319327731096,0.25271522761402176
