repeat,model,auc,within_site_auc,ap,balanced_accuracy,brier
4,full_covariates_lr,0.7132488951176438,0.664486677715025,0.6701091396642633,0.6625425072761263,0.22204463829415774
4,full_covariates_tiv_lr,0.7183802247437683,0.6719047387846261,0.6752498583904311,0.6554145506916481,0.2218054171840441
4,full_functional_lr,0.730962322021722,0.710005049071853,0.6819636084070373,0.6759216070835788,0.21951318193881972
4,full_functional_mlp,0.7247983288399701,0.6974982515903846,0.6779244921556837,0.6818534100224242,0.2207691264423081
4,full_functional_tiv_mlp,0.7251542019402807,0.7018734344602815,0.6813341998305118,0.6843910226105572,0.22053327082392746
4,full_fusion_lr,0.716280290438282,0.7096673253298739,0.6696582544029352,0.6591055592816156,0.22382916765285107
4,full_fusion_mlp,0.7110552643926802,0.6998623177842381,0.6637772190535847,0.6643544770305333,0.22496799440406623
4,full_fusion_structural_mlp,0.7287997786160676,0.7062543573885248,0.6804038828902987,0.6733892693986591,0.2199824985395247
4,full_fusion_tiv_mlp,0.7122647439804002,0.6984961970404909,0.6626367100215712,0.6699223926489695,0.22466948668375242
4,image_fusion_lr,0.665192803726178,0.6648383994890062,0.6333255067600105,0.6144286104073816,0.22817956317730922
4,image_fusion_mlp,0.6709094438784172,0.6665064378828579,0.6331332507960495,0.6240038385782415,0.23036196098803732
4,structural_lr,0.6400336901612672,0.6002135676270725,0.5835162175555639,0.5998812214034709,0.2603406519112688
4,structural_mlp,0.6637935135332563,0.6317982808434349,0.6010331709022222,0.6313990663347675,0.24068309446339312
4,structural_tiv_lr,0.638726486180048,0.5971554636515372,0.5827774740755157,0.5945240785463279,0.26065323220083125
4,tangent_lr,0.647020528970927,0.6541653321523863,0.6275125134823019,0.5853470172030083,0.23299248912595347
4,tangent_mlp,0.6406647099696702,0.6395327460641416,0.6157960085518699,0.5982237407757922,0.23803371341300786
4,tiv_lr,0.4946375147385558,0.4607814927236064,0.4368728123174046,0.4825500482522323,0.2500195382841288
5,full_covariates_lr,0.7090358178679104,0.6807724143758711,0.6748542219037702,0.647389651921189,0.23184219294892802
5,full_covariates_tiv_lr,0.7147820476550293,0.691363946258614,0.6808016266678935,0.6782634985549651,0.22067425704292595
5,full_functional_lr,0.7088134422832159,0.661251777897605,0.6420770589939419,0.6536064822417569,0.22562216836002558
5,full_functional_mlp,0.7061483657432347,0.654487437703911,0.6414007524835356,0.6514012913256583,0.22781169486682565
5,full_functional_tiv_mlp,0.7078093017806816,0.6610334495727256,0.6447064740556635,0.6696893256024549,0.21809093010950997
5,full_fusion_lr,0.6960268461632865,0.668674895607043,0.6453140155130074,0.6419662706015453,0.23184539753845246
5,full_fusion_mlp,0.6956545385827408,0.6640314461874741,0.644451414873613,0.6321773054350057,0.23347191386375563
5,full_fusion_structural_mlp,0.6971536567485258,0.6583757374564737,0.642556599009053,0.6431120497030833,0.23718753540481927
5,full_fusion_tiv_mlp,0.6971391077771543,0.6702239762606013,0.6475458996876634,0.6504653397118024,0.2237608767698646
5,image_fusion_lr,0.623077530641373,0.5888838016993634,0.5770361390364821,0.5821600251564477,0.2693907704064064
5,image_fusion_mlp,0.63205431703138,0.6086274215332003,0.5807249316378158,0.5805040600412373,0.24705324074014703
5,structural_lr,0.6116604960724598,0.5930012191229962,0.5905391477537237,0.5941795133316498,0.3178343591470799
5,structural_mlp,0.6607034073810323,0.6260325216926094,0.614946679026238,0.6240573480149764,0.2612277549875066
5,structural_tiv_lr,0.6270974435476321,0.6098707019157787,0.5940807905665243,0.6039002725566042,0.2974526464419667
5,tangent_lr,0.6325327306381442,0.5858642582008784,0.5596724928845624,0.5938260662656619,0.2517525997956985
5,tangent_mlp,0.6353342560092595,0.5873094796062145,0.5683456463785306,0.5901007167393433,0.2444542170779153
5,tiv_lr,0.5286464386226958,0.5424495297985746,0.4612092021734679,0.515422770825592,0.25041736604088
