repeat,fold,model,n,auc,within_site_auc,ap,balanced_accuracy,brier
5,1,full_fusion_mlp,101,0.6860371267150929,0.6347197106690777,0.6249617554890923,0.6688861985472155,0.22419952095842755
5,1,full_fusion_structural_mlp,101,0.6969330104923325,0.6347197106690777,0.6741066939415833,0.6416464891041163,0.21947262837095236
5,1,full_fusion_tiv_mlp,101,0.6872477804681194,0.6347197106690777,0.6290067240559636,0.6485068603712671,0.22432296173557176
5,1,image_fusion_lr,101,0.655367231638418,0.5334538878842676,0.5667789753978272,0.6196529459241323,0.23270099979588424
5,1,image_fusion_mlp,101,0.6501210653753027,0.5262206148282097,0.5485163907110406,0.609362389023406,0.23129546442181903
5,1,structural_lr,101,0.5907990314769975,0.5027124773960217,0.5397644091841962,0.533091202582728,0.23986001385872927
5,1,structural_mlp,101,0.6101694915254238,0.538878842676311,0.5853235597480049,0.5786924939467312,0.26878453783483824
5,1,structural_tiv_lr,101,0.5907990314769976,0.5045207956600362,0.5396663276435876,0.533091202582728,0.23985301517585098
5,1,tangent_lr,101,0.62590799031477,0.5334538878842676,0.5548714803112822,0.6501210653753027,0.2373307599876184
5,1,tangent_mlp,101,0.6178369652945924,0.5226039783001808,0.5352408275533729,0.5905972558514931,0.24507651691877477
5,1,tiv_lr,101,0.5343018563357547,0.5424954792043399,0.4310111743275722,0.5399515738498789,0.24984846731246788
5,2,full_covariates_lr,107,0.7158167036215817,0.6266025641025641,0.5579122840889313,0.6626016260162602,0.2360217608546731
5,2,full_covariates_tiv_lr,107,0.6821877309682188,0.6506410256410257,0.5451423738005383,0.6642645971914265,0.2243218519585593
5,2,full_functional_lr,107,0.6585365853658537,0.5737179487179487,0.5433337587096316,0.6062453806356245,0.23612837623126276
5,2,full_functional_mlp,107,0.7158167036215817,0.6266025641025641,0.5579122840889313,0.6626016260162602,0.2360217608546731
5,2,full_functional_tiv_mlp,107,0.6821877309682188,0.6506410256410257,0.5451423738005383,0.6642645971914265,0.2243218519585593
5,2,full_fusion_lr,107,0.6585365853658537,0.5737179487179487,0.5433337587096316,0.6062453806356245,0.23612837623126276
5,2,full_fusion_mlp,107,0.7158167036215817,0.6266025641025641,0.5579122840889313,0.6626016260162602,0.2360217608546731
5,2,full_fusion_structural_mlp,107,0.7158167036215817,0.6266025641025641,0.5579122840889313,0.6626016260162602,0.2360217608546731
5,2,full_fusion_tiv_mlp,107,0.6821877309682188,0.6506410256410257,0.5451423738005383,0.6642645971914265,0.2243218519585593
